Make,Model,Year,HP,Cylinders,Transmission,Drive Mode,Vehicle Style,MPG-H,MPG-C,Popularity,Price,HP_Type,Price_class
Audi,RS 5,2014,450,8,AUTOMATED_MANUAL,all wheel drive,Coupe,23,16,3105,69600,high,high
Audi,RS 5,2014,450,8,AUTOMATED_MANUAL,all wheel drive,Convertible,22,16,3105,77900,high,high
Audi,RS 5,2015,450,8,AUTOMATED_MANUAL,all wheel drive,Convertible,22,16,3105,79200,high,high
Audi,RS 5,2015,450,8,AUTOMATED_MANUAL,all wheel drive,Coupe,23,16,3105,70900,high,high
Audi,RS 6,2003,450,8,AUTOMATIC,all wheel drive,Sedan,20,14,3105,82700,high,high
Audi,RS 7,2015,560,8,AUTOMATIC,all wheel drive,Sedan,27,16,3105,106500,high,high
Audi,RS 7,2016,560,8,AUTOMATIC,all wheel drive,Sedan,25,15,3105,108900,high,high
Audi,RS 7,2017,560,8,AUTOMATIC,all wheel drive,Sedan,25,15,3105,110700,high,high
Acura,RSX,2004,160,4,MANUAL,front wheel drive,2dr Hatchback,30,24,204,21100,low,low
Acura,RSX,2004,160,4,MANUAL,front wheel drive,2dr Hatchback,30,24,204,20000,low,low
Acura,RSX,2004,160,4,AUTOMATIC,front wheel drive,2dr Hatchback,31,22,204,22000,low,low
Acura,RSX,2004,160,4,AUTOMATIC,front wheel drive,2dr Hatchback,31,22,204,20900,low,low
Acura,RSX,2004,200,4,MANUAL,front wheel drive,2dr Hatchback,28,21,204,23300,low,low
Acura,RSX,2005,160,4,MANUAL,front wheel drive,2dr Hatchback,31,24,204,20300,low,low
Acura,RSX,2005,160,4,AUTOMATIC,front wheel drive,2dr Hatchback,31,22,204,22200,low,low
Acura,RSX,2005,160,4,AUTOMATIC,front wheel drive,2dr Hatchback,31,22,204,21200,low,low
Acura,RSX,2005,160,4,MANUAL,front wheel drive,2dr Hatchback,31,24,204,21400,low,low
Acura,RSX,2005,210,4,MANUAL,front wheel drive,2dr Hatchback,28,20,204,23700,low,low
Acura,RSX,2006,155,4,MANUAL,front wheel drive,2dr Hatchback,31,24,204,20300,low,low
Acura,RSX,2006,155,4,MANUAL,front wheel drive,2dr Hatchback,31,24,204,21500,low,low
Acura,RSX,2006,201,4,MANUAL,front wheel drive,2dr Hatchback,28,20,204,23800,low,low
Acura,RSX,2006,155,4,AUTOMATIC,front wheel drive,2dr Hatchback,31,22,204,21200,low,low
Acura,RSX,2006,155,4,AUTOMATIC,front wheel drive,2dr Hatchback,31,22,204,22400,low,low
Lexus,RX 300,2001,220,6,AUTOMATIC,front wheel drive,4dr SUV,21,17,454,34000,low,mid
Lexus,RX 300,2001,220,6,AUTOMATIC,four wheel drive,4dr SUV,21,16,454,35700,low,mid
Lexus,RX 300,2002,220,6,AUTOMATIC,all wheel drive,4dr SUV,21,16,454,35700,low,mid
Lexus,RX 300,2002,220,6,AUTOMATIC,front wheel drive,4dr SUV,21,17,454,34000,low,mid
Lexus,RX 300,2003,220,6,AUTOMATIC,all wheel drive,4dr SUV,21,16,454,36900,low,mid
Lexus,RX 300,2003,220,6,AUTOMATIC,front wheel drive,4dr SUV,21,17,454,35100,low,mid
Lexus,RX 330,2004,230,6,AUTOMATIC,front wheel drive,4dr SUV,24,17,454,35300,low,mid
Lexus,RX 330,2004,230,6,AUTOMATIC,all wheel drive,4dr SUV,22,16,454,36700,low,mid
Lexus,RX 330,2005,230,6,AUTOMATIC,front wheel drive,4dr SUV,23,17,454,36000,low,mid
Lexus,RX 330,2005,230,6,AUTOMATIC,all wheel drive,4dr SUV,22,16,454,37400,low,mid
Lexus,RX 330,2006,223,6,AUTOMATIC,front wheel drive,4dr SUV,23,17,454,36400,low,mid
Lexus,RX 330,2006,223,6,AUTOMATIC,all wheel drive,4dr SUV,22,16,454,37800,low,mid
Lexus,RX 350,2015,270,6,AUTOMATIC,front wheel drive,4dr SUV,25,18,454,41000,low,mid
Lexus,RX 350,2015,270,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,454,50200,low,high
Lexus,RX 350,2015,270,6,AUTOMATIC,all wheel drive,4dr SUV,26,18,454,48700,low,mid
Lexus,RX 350,2015,270,6,AUTOMATIC,all wheel drive,4dr SUV,24,18,454,42400,low,mid
Lexus,RX 350,2016,295,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,454,49100,low,mid
Lexus,RX 350,2016,295,6,AUTOMATIC,front wheel drive,4dr SUV,28,20,454,41900,low,mid
Lexus,RX 350,2016,295,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,454,43300,low,mid
Lexus,RX 350,2017,295,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,454,50300,low,high
Lexus,RX 350,2017,295,6,AUTOMATIC,front wheel drive,4dr SUV,27,20,454,48900,low,mid
Lexus,RX 350,2017,295,6,AUTOMATIC,front wheel drive,4dr SUV,27,20,454,43000,low,mid
Lexus,RX 350,2017,295,6,AUTOMATIC,all wheel drive,4dr SUV,26,19,454,44400,low,mid
Lexus,RX 400h,2006,268,6,AUTOMATIC,all wheel drive,4dr SUV,25,27,454,46100,low,mid
Lexus,RX 400h,2006,268,6,AUTOMATIC,front wheel drive,4dr SUV,25,28,454,44700,low,mid
Lexus,RX 400h,2007,268,6,AUTOMATIC,front wheel drive,4dr SUV,25,28,454,41200,low,mid
Lexus,RX 400h,2007,268,6,AUTOMATIC,all wheel drive,4dr SUV,25,27,454,42600,low,mid
Lexus,RX 400h,2008,268,6,AUTOMATIC,front wheel drive,4dr SUV,24,27,454,42100,low,mid
Lexus,RX 400h,2008,268,6,AUTOMATIC,all wheel drive,4dr SUV,24,26,454,43500,low,mid
Lexus,RX 450h,2015,295,6,AUTOMATIC,front wheel drive,4dr SUV,28,32,454,47600,low,mid
Lexus,RX 450h,2015,295,6,AUTOMATIC,all wheel drive,4dr SUV,28,30,454,49000,low,mid
Lexus,RX 450h,2016,308,6,AUTOMATIC,all wheel drive,4dr SUV,28,30,454,57000,high,high
Lexus,RX 450h,2016,308,6,AUTOMATIC,all wheel drive,4dr SUV,28,30,454,53600,high,high
Lexus,RX 450h,2016,308,6,AUTOMATIC,front wheel drive,4dr SUV,30,31,454,52200,high,high
Lexus,RX 450h,2017,308,6,AUTOMATIC,all wheel drive,4dr SUV,28,31,454,53000,high,high
Lexus,RX 450h,2017,308,6,AUTOMATIC,all wheel drive,4dr SUV,28,31,454,56500,high,high
Mercedes-Benz,S-Class,2015,449,8,AUTOMATIC,rear wheel drive,Sedan,26,17,617,94400,high,high
Mercedes-Benz,S-Class,2015,577,8,AUTOMATIC,all wheel drive,Sedan,23,15,617,141400,high,high
Mercedes-Benz,S-Class,2015,449,8,AUTOMATIC,all wheel drive,Sedan,26,16,617,97400,high,high
Mercedes-Benz,S-Class,2015,577,8,AUTOMATIC,all wheel drive,Coupe,23,15,617,160900,high,high
Mercedes-Benz,S-Class,2015,621,12,AUTOMATIC,rear wheel drive,Sedan,20,13,617,222000,high,high
Mercedes-Benz,S-Class,2015,621,12,AUTOMATIC,rear wheel drive,Coupe,20,13,617,230900,high,high
Mercedes-Benz,S-Class,2015,523,12,AUTOMATIC,rear wheel drive,Sedan,21,12,617,166900,high,high
Mercedes-Benz,S-Class,2015,449,8,AUTOMATIC,all wheel drive,Coupe,24,16,617,119900,high,high
Mercedes-Benz,S-Class,2016,621,12,AUTOMATIC,rear wheel drive,Coupe,20,13,617,234000,high,high
Mercedes-Benz,S-Class,2016,449,8,AUTOMATIC,all wheel drive,Coupe,24,16,617,121600,high,high
Mercedes-Benz,S-Class,2016,577,8,AUTOMATIC,all wheel drive,Sedan,23,15,617,143200,high,high
Mercedes-Benz,S-Class,2016,449,8,AUTOMATIC,rear wheel drive,Sedan,26,17,617,95600,high,high
Mercedes-Benz,S-Class,2016,523,12,AUTOMATIC,rear wheel drive,Sedan,21,12,617,169000,high,high
Mercedes-Benz,S-Class,2016,449,8,AUTOMATIC,all wheel drive,Sedan,26,16,617,98600,high,high
Mercedes-Benz,S-Class,2016,577,8,AUTOMATIC,all wheel drive,Coupe,23,15,617,163200,high,high
Mercedes-Benz,S-Class,2016,621,12,AUTOMATIC,rear wheel drive,Sedan,20,13,617,224600,high,high
Mercedes-Benz,S-Class,2017,577,8,AUTOMATIC,all wheel drive,Sedan,23,15,617,144700,high,high
Mercedes-Benz,S-Class,2017,449,8,AUTOMATIC,all wheel drive,Sedan,25,16,617,99600,high,high
Mercedes-Benz,S-Class,2017,449,8,AUTOMATIC,rear wheel drive,Convertible,25,17,617,131400,high,high
Mercedes-Benz,S-Class,2017,523,12,AUTOMATIC,rear wheel drive,Sedan,22,13,617,170800,high,high
Mercedes-Benz,S-Class,2017,577,8,AUTOMATIC,all wheel drive,Convertible,22,14,617,176400,high,high
Mercedes-Benz,S-Class,2017,621,12,AUTOMATIC,rear wheel drive,Sedan,22,13,617,226900,high,high
Mercedes-Benz,S-Class,2017,621,12,AUTOMATIC,rear wheel drive,Convertible,21,14,617,247900,high,high
Mercedes-Benz,S-Class,2017,449,8,AUTOMATIC,rear wheel drive,Sedan,26,18,617,96600,high,high
Audi,S3,2015,292,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,23,3105,41100,low,mid
Audi,S3,2015,292,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,23,3105,47000,low,mid
Audi,S3,2016,292,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,23,3105,42500,low,mid
Audi,S3,2016,292,4,AUTOMATED_MANUAL,all wheel drive,Sedan,31,23,3105,48600,low,mid
Audi,S3,2017,292,4,AUTOMATED_MANUAL,all wheel drive,Sedan,28,21,3105,48400,low,mid
Audi,S3,2017,292,4,AUTOMATED_MANUAL,all wheel drive,Sedan,28,21,3105,42900,low,mid
Volvo,S40,2009,227,5,AUTOMATIC,all wheel drive,Sedan,26,18,870,33800,low,mid
Volvo,S40,2009,227,5,AUTOMATIC,front wheel drive,Sedan,28,19,870,32400,low,mid
Volvo,S40,2009,168,5,AUTOMATIC,front wheel drive,Sedan,31,20,870,28600,low,low
Volvo,S40,2010,227,5,MANUAL,all wheel drive,Sedan,27,20,870,31400,low,mid
Volvo,S40,2010,168,5,MANUAL,front wheel drive,Sedan,29,21,870,26200,low,low
Volvo,S40,2010,227,5,AUTOMATIC,front wheel drive,Sedan,30,21,870,31200,low,mid
Volvo,S40,2011,227,5,AUTOMATIC,front wheel drive,Sedan,30,21,870,27800,low,low
Volvo,S40,2011,227,5,AUTOMATIC,front wheel drive,Sedan,30,21,870,31200,low,mid
Audi,S4,2014,333,6,AUTOMATED_MANUAL,all wheel drive,Sedan,28,18,3105,49500,high,mid
Audi,S4,2014,333,6,MANUAL,all wheel drive,Sedan,26,17,3105,54000,high,high
Audi,S4,2014,333,6,MANUAL,all wheel drive,Sedan,26,17,3105,48100,high,mid
Audi,S4,2014,333,6,AUTOMATED_MANUAL,all wheel drive,Sedan,28,18,3105,55400,high,high
Audi,S4,2015,333,6,MANUAL,all wheel drive,Sedan,26,17,3105,48400,high,mid
Audi,S4,2015,333,6,MANUAL,all wheel drive,Sedan,26,17,3105,54300,high,high
Audi,S4,2015,333,6,AUTOMATED_MANUAL,all wheel drive,Sedan,28,18,3105,55700,high,high
Audi,S4,2015,333,6,AUTOMATED_MANUAL,all wheel drive,Sedan,28,18,3105,49800,high,mid
Audi,S4,2016,333,6,AUTOMATED_MANUAL,all wheel drive,Sedan,28,18,3105,56100,high,high
Audi,S4,2016,333,6,MANUAL,all wheel drive,Sedan,26,17,3105,55100,high,high
Audi,S4,2016,333,6,AUTOMATED_MANUAL,all wheel drive,Sedan,28,18,3105,50200,high,high
Audi,S4,2016,333,6,MANUAL,all wheel drive,Sedan,26,17,3105,49200,high,mid
Audi,S5,2016,333,6,AUTOMATED_MANUAL,all wheel drive,Convertible,26,18,3105,67400,high,high
Audi,S5,2016,333,6,MANUAL,all wheel drive,Coupe,26,17,3105,59400,high,high
Audi,S5,2016,333,6,AUTOMATED_MANUAL,all wheel drive,Convertible,26,18,3105,61100,high,high
Audi,S5,2016,333,6,AUTOMATED_MANUAL,all wheel drive,Coupe,28,18,3105,54100,high,high
Audi,S5,2016,333,6,AUTOMATED_MANUAL,all wheel drive,Coupe,28,18,3105,60400,high,high
Audi,S5,2016,333,6,MANUAL,all wheel drive,Coupe,26,17,3105,53100,high,high
Audi,S5,2017,333,6,MANUAL,all wheel drive,Coupe,26,17,3105,53100,high,high
Audi,S5,2017,333,6,AUTOMATED_MANUAL,all wheel drive,Convertible,26,18,3105,61100,high,high
Audi,S5,2017,333,6,AUTOMATED_MANUAL,all wheel drive,Coupe,28,18,3105,54100,high,high
Volvo,S60 Cross Country,2017,240,4,AUTOMATIC,all wheel drive,Sedan,30,22,870,44200,low,mid
Volvo,S60,2015,250,5,AUTOMATIC,all wheel drive,Sedan,29,20,870,35400,low,mid
Volvo,S60,2015,302,4,AUTOMATIC,front wheel drive,Sedan,35,24,870,39200,high,mid
Volvo,S60,2015,250,5,AUTOMATIC,all wheel drive,Sedan,29,20,870,34800,low,mid
Volvo,S60,2015,325,6,AUTOMATIC,all wheel drive,Sedan,28,19,870,43800,high,mid
Volvo,S60,2015,325,6,AUTOMATIC,all wheel drive,Sedan,28,19,870,42700,high,mid
Volvo,S60,2015,240,4,AUTOMATIC,front wheel drive,Sedan,37,25,870,34000,low,mid
Volvo,S60,2015,240,4,AUTOMATIC,front wheel drive,Sedan,37,25,870,33300,low,mid
Volvo,S60,2015,302,4,AUTOMATIC,front wheel drive,Sedan,35,24,870,38200,high,mid
Volvo,S60,2016,240,4,AUTOMATIC,front wheel drive,Sedan,37,25,870,38900,low,mid
Volvo,S60,2016,302,4,AUTOMATIC,front wheel drive,Sedan,33,23,870,39400,high,mid
Volvo,S60,2016,345,6,AUTOMATIC,all wheel drive,Sedan,27,18,870,59700,high,high
Volvo,S60,2016,302,4,AUTOMATIC,all wheel drive,Sedan,31,22,870,44400,high,mid
Volvo,S60,2016,250,5,AUTOMATIC,all wheel drive,Sedan,29,20,870,35600,low,mid
Volvo,S60,2016,250,5,AUTOMATIC,all wheel drive,Sedan,29,20,870,40400,low,mid
Volvo,S60,2016,302,4,AUTOMATIC,all wheel drive,Sedan,31,22,870,47900,high,mid
Volvo,S60,2016,240,4,AUTOMATIC,front wheel drive,Sedan,38,26,870,34200,low,mid
Volvo,S60,2016,250,5,AUTOMATIC,all wheel drive,Sedan,29,20,870,38300,low,mid
Volvo,S60,2016,240,4,AUTOMATIC,front wheel drive,Sedan,38,26,870,36800,low,mid
Volvo,S60,2016,250,5,AUTOMATIC,all wheel drive,Sedan,28,20,870,43700,low,mid
Volvo,S60,2016,302,4,AUTOMATIC,front wheel drive,Sedan,33,23,870,43300,high,mid
Volvo,S60,2016,250,5,AUTOMATIC,all wheel drive,Sedan,29,20,870,43400,low,mid
Volvo,S60,2016,240,4,AUTOMATIC,front wheel drive,Sedan,37,25,870,41900,low,mid
Volvo,S60,2016,325,6,AUTOMATIC,all wheel drive,Sedan,27,18,870,44200,high,mid
Volvo,S60,2016,325,6,AUTOMATIC,all wheel drive,Sedan,27,18,870,47700,high,mid
Volvo,S60,2017,240,4,AUTOMATIC,front wheel drive,Sedan,36,25,870,34000,low,mid
Volvo,S60,2017,240,4,AUTOMATIC,front wheel drive,Sedan,36,25,870,40800,low,mid
Volvo,S60,2017,240,4,AUTOMATIC,front wheel drive,Sedan,36,25,870,36800,low,mid
Volvo,S60,2017,302,4,AUTOMATIC,all wheel drive,Sedan,31,23,870,47400,high,mid
Audi,S6,2015,420,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,17,3105,75500,high,high
Audi,S6,2016,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,18,3105,70900,high,high
Audi,S6,2016,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,18,3105,75300,high,high
Audi,S6,2017,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,18,3105,74100,high,high
Audi,S6,2017,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,18,3105,70900,high,high
Audi,S7,2015,420,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,17,3105,82500,high,high
Audi,S7,2016,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,17,3105,82900,high,high
Audi,S7,2017,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,17,3105,82900,high,high
Audi,S7,2017,450,8,AUTOMATED_MANUAL,all wheel drive,Sedan,27,17,3105,79900,high,high
Volvo,S80,2014,240,6,AUTOMATIC,front wheel drive,Sedan,29,20,870,39900,low,mid
Volvo,S80,2014,300,6,AUTOMATIC,all wheel drive,Sedan,25,18,870,44000,high,mid
Volvo,S80,2015,300,6,AUTOMATIC,all wheel drive,Sedan,28,19,870,45100,high,mid
Volvo,S80,2015,300,6,AUTOMATIC,all wheel drive,Sedan,28,19,870,44000,high,mid
Volvo,S80,2015,240,4,AUTOMATIC,front wheel drive,Sedan,38,26,870,41700,low,mid
Volvo,S80,2015,240,4,AUTOMATIC,front wheel drive,Sedan,38,26,870,40500,low,mid
Volvo,S80,2016,240,4,AUTOMATIC,front wheel drive,Sedan,37,25,870,48400,low,mid
Volvo,S80,2016,240,4,AUTOMATIC,front wheel drive,Sedan,37,25,870,43400,low,mid
Audi,S8,2015,520,8,AUTOMATIC,all wheel drive,Sedan,27,17,3105,114900,high,high
Audi,S8,2016,520,8,AUTOMATIC,all wheel drive,Sedan,25,16,3105,114900,high,high
Audi,S8,2016,605,8,AUTOMATIC,all wheel drive,Sedan,25,15,3105,114900,high,high
Audi,S8,2017,605,8,AUTOMATIC,all wheel drive,Sedan,24,15,3105,115900,high,high
Volvo,S90,2017,250,4,AUTOMATIC,front wheel drive,Sedan,34,23,870,47000,low,mid
Volvo,S90,2017,316,4,AUTOMATIC,all wheel drive,Sedan,31,22,870,53000,high,high
Volvo,S90,2017,250,4,AUTOMATIC,front wheel drive,Sedan,34,23,870,50400,low,high
Volvo,S90,2017,316,4,AUTOMATIC,all wheel drive,Sedan,31,22,870,56200,high,high
Hyundai,Santa Fe Sport,2015,264,4,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,33000,low,mid
Hyundai,Santa Fe Sport,2015,264,4,AUTOMATIC,front wheel drive,4dr SUV,27,19,1439,31200,low,mid
Hyundai,Santa Fe Sport,2015,190,4,AUTOMATIC,front wheel drive,4dr SUV,27,20,1439,25000,low,low
Hyundai,Santa Fe Sport,2015,190,4,AUTOMATIC,all wheel drive,4dr SUV,25,19,1439,26700,low,low
Hyundai,Santa Fe Sport,2016,265,4,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,33000,low,mid
Hyundai,Santa Fe Sport,2016,190,4,AUTOMATIC,front wheel drive,4dr SUV,27,20,1439,25000,low,low
Hyundai,Santa Fe Sport,2016,190,4,AUTOMATIC,all wheel drive,4dr SUV,25,19,1439,26700,low,low
Hyundai,Santa Fe Sport,2016,265,4,AUTOMATIC,front wheel drive,4dr SUV,27,19,1439,31200,low,mid
Hyundai,Santa Fe Sport,2017,265,4,AUTOMATIC,all wheel drive,4dr SUV,26,19,1439,33400,low,mid
Hyundai,Santa Fe Sport,2017,265,4,AUTOMATIC,front wheel drive,4dr SUV,28,20,1439,31700,low,mid
Hyundai,Santa Fe Sport,2017,265,4,AUTOMATIC,all wheel drive,4dr SUV,24,19,1439,38200,low,mid
Hyundai,Santa Fe Sport,2017,190,4,AUTOMATIC,front wheel drive,4dr SUV,27,21,1439,25400,low,low
Hyundai,Santa Fe Sport,2017,190,4,AUTOMATIC,all wheel drive,4dr SUV,26,20,1439,27100,low,low
Hyundai,Santa Fe Sport,2017,265,4,AUTOMATIC,front wheel drive,4dr SUV,27,20,1439,36500,low,mid
Hyundai,Santa Fe,2015,290,6,AUTOMATIC,front wheel drive,4dr SUV,25,18,1439,30200,low,mid
Hyundai,Santa Fe,2015,290,6,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,36000,low,mid
Hyundai,Santa Fe,2015,290,6,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,31900,low,mid
Hyundai,Santa Fe,2015,290,6,AUTOMATIC,front wheel drive,4dr SUV,25,18,1439,34200,low,mid
Hyundai,Santa Fe,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,32200,low,mid
Hyundai,Santa Fe,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,25,18,1439,30400,low,mid
Hyundai,Santa Fe,2016,290,6,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,36200,low,mid
Hyundai,Santa Fe,2016,290,6,AUTOMATIC,front wheel drive,4dr SUV,25,18,1439,34500,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,22,17,1439,36700,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,23,17,1439,38700,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,22,17,1439,40400,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,23,17,1439,35000,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,22,17,1439,41200,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,25,18,1439,30800,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,all wheel drive,4dr SUV,24,18,1439,32600,low,mid
Hyundai,Santa Fe,2017,290,6,AUTOMATIC,front wheel drive,4dr SUV,23,17,1439,39400,low,mid
Lexus,SC 430,2008,288,8,AUTOMATIC,rear wheel drive,Convertible,23,16,454,66400,low,high
Lexus,SC 430,2009,288,8,AUTOMATIC,rear wheel drive,Convertible,23,16,454,66800,low,high
Lexus,SC 430,2010,288,8,AUTOMATIC,rear wheel drive,Convertible,23,16,454,68400,low,high
Chrysler,Sebring,2008,235,6,AUTOMATIC,front wheel drive,Convertible,26,16,1013,32700,low,mid
Chrysler,Sebring,2008,173,4,AUTOMATIC,front wheel drive,Convertible,30,21,1013,26600,low,low
Chrysler,Sebring,2008,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,24400,low,low
Chrysler,Sebring,2008,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,20900,low,low
Chrysler,Sebring,2008,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,19800,low,low
Chrysler,Sebring,2008,235,6,AUTOMATIC,all wheel drive,Sedan,24,15,1013,28400,low,low
Chrysler,Sebring,2008,186,6,AUTOMATIC,front wheel drive,Convertible,26,18,1013,29300,low,low
Chrysler,Sebring,2009,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,25900,low,low
Chrysler,Sebring,2009,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,20900,low,low
Chrysler,Sebring,2009,186,6,AUTOMATIC,front wheel drive,Convertible,26,18,1013,30300,low,mid
Chrysler,Sebring,2009,235,6,AUTOMATIC,front wheel drive,Convertible,27,16,1013,35100,low,mid
Chrysler,Sebring,2009,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,20500,low,low
Chrysler,Sebring,2009,173,4,AUTOMATIC,front wheel drive,Convertible,29,20,1013,27800,low,low
Chrysler,Sebring,2009,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,21800,low,low
Chrysler,Sebring,2009,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,23000,low,low
Chrysler,Sebring,2010,235,6,AUTOMATIC,front wheel drive,Convertible,27,16,1013,32700,low,mid
Chrysler,Sebring,2010,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,22100,low,low
Chrysler,Sebring,2010,186,6,AUTOMATIC,front wheel drive,Convertible,26,18,1013,29200,low,low
Chrysler,Sebring,2010,173,4,AUTOMATIC,front wheel drive,Convertible,29,20,1013,27800,low,low
Chrysler,Sebring,2010,173,4,AUTOMATIC,front wheel drive,Sedan,30,21,1013,20100,low,low
Oldsmobile,Silhouette,2002,185,6,AUTOMATIC,all wheel drive,Passenger Minivan,22,16,26,36000,low,mid
Oldsmobile,Silhouette,2002,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,27000,low,low
Oldsmobile,Silhouette,2002,185,6,AUTOMATIC,all wheel drive,Passenger Minivan,22,16,26,33900,low,mid
Oldsmobile,Silhouette,2002,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,31400,low,mid
Oldsmobile,Silhouette,2002,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,33400,low,mid
Oldsmobile,Silhouette,2003,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,33700,low,mid
Oldsmobile,Silhouette,2003,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,28000,low,low
Oldsmobile,Silhouette,2003,185,6,AUTOMATIC,all wheel drive,Passenger Minivan,22,16,26,36300,low,mid
Oldsmobile,Silhouette,2003,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,31700,low,mid
Oldsmobile,Silhouette,2003,185,6,AUTOMATIC,all wheel drive,Passenger Minivan,22,16,26,34300,low,mid
Oldsmobile,Silhouette,2004,185,6,AUTOMATIC,all wheel drive,Passenger Minivan,22,16,26,36800,low,mid
Oldsmobile,Silhouette,2004,185,6,AUTOMATIC,all wheel drive,Passenger Minivan,22,16,26,34700,low,mid
Oldsmobile,Silhouette,2004,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,32100,low,mid
Oldsmobile,Silhouette,2004,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,34200,low,mid
Oldsmobile,Silhouette,2004,185,6,AUTOMATIC,front wheel drive,Passenger Minivan,24,17,26,28500,low,low
Mercedes-Benz,SL-Class,2015,329,6,AUTOMATIC,rear wheel drive,Convertible,27,20,617,84000,high,high
Mercedes-Benz,SL-Class,2015,429,8,AUTOMATIC,rear wheel drive,Convertible,24,17,617,106700,high,high
Mercedes-Benz,SL-Class,2015,621,12,AUTOMATIC,rear wheel drive,Convertible,21,14,617,214500,high,high
Mercedes-Benz,SL-Class,2015,557,8,AUTOMATIC,rear wheel drive,Convertible,25,16,617,147300,high,high
Mercedes-Benz,SL-Class,2016,449,8,AUTOMATIC,rear wheel drive,Convertible,24,17,617,108000,high,high
Mercedes-Benz,SL-Class,2016,329,6,AUTOMATIC,rear wheel drive,Convertible,27,20,617,85000,high,high
Mercedes-Benz,SL-Class,2016,621,12,AUTOMATIC,rear wheel drive,Convertible,21,14,617,217600,high,high
Mercedes-Benz,SL-Class,2016,577,8,AUTOMATIC,rear wheel drive,Convertible,25,16,617,149700,high,high
Mercedes-Benz,SL-Class,2017,449,8,AUTOMATIC,rear wheel drive,Convertible,25,17,617,110800,high,high
Mercedes-Benz,SL-Class,2017,577,8,AUTOMATIC,rear wheel drive,Convertible,25,16,617,151400,high,high
Mercedes-Benz,SL-Class,2017,621,12,AUTOMATIC,rear wheel drive,Convertible,21,14,617,219800,high,high
Mercedes-Benz,SL-Class,2017,362,6,AUTOMATIC,rear wheel drive,Convertible,28,20,617,87000,high,high
Mercedes-Benz,SLC-Class,2017,362,6,AUTOMATIC,rear wheel drive,Convertible,29,20,617,60300,high,high
Mercedes-Benz,SLC-Class,2017,241,4,AUTOMATIC,rear wheel drive,Convertible,32,25,617,48000,low,mid
Mercedes-Benz,SLK-Class,2014,302,6,AUTOMATIC,rear wheel drive,Convertible,29,21,617,56200,high,high
Mercedes-Benz,SLK-Class,2014,415,8,AUTOMATIC,rear wheel drive,Convertible,28,19,617,68900,high,high
Mercedes-Benz,SLK-Class,2014,201,4,MANUAL,rear wheel drive,Convertible,32,22,617,43500,low,mid
